2024-08-31 05:51:36 INFO     Started
2024-08-31 05:51:46 INFO     resize_download_img.verify_and_resize_image image_path : /home/web/bonnezic.com/spotify/Bugge Wesseltoft - G.u.b.n.u.f.jpg
2024-08-31 05:51:46 INFO     Dimensions verify_and_resize_image : 640x640
2024-08-31 05:51:46 INFO     Image already squared : /home/web/bonnezic.com/spotify/Bugge Wesseltoft - G.u.b.n.u.f.jpg
2024-08-31 05:51:46 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Bugge Wesseltoft - G.u.b.n.u.f.jpg
2024-08-31 05:51:46 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:46 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:46 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:46 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:46 INFO     Cover found for /home/zic/ElectroJazz/Bugge Wesseltoft - G.u.b.n.u.f.mp3, not adding to no_cover.txt
2024-08-31 05:51:47 INFO     4753/9270 Traitement de /home/zic/ElectroJazz/Goran Kajfes Subtropic Arkestra - Trance Dance.mp3 - artist : Goran Kajfeš Subtropic Arkestra title : Trance Dance album : The Reason Why Vol. 3
2024-08-31 05:51:47 INFO     Image extraite depuis /home/zic/ElectroJazz/Goran Kajfes Subtropic Arkestra - Trance Dance.mp3 vers /home/web/bonnezic.com/album/Goran Kajfes Subtropic Arkestra - Trance Dance.jpg
2024-08-31 05:51:47 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Goran Kajfes Subtropic Arkestra - Trance Dance.jpg
2024-08-31 05:51:47 INFO     Start ResizeDownloadImg.verify_and_resize_image img_file_full : /home/web/bonnezic.com/album/Goran Kajfes Subtropic Arkestra - Trance Dance.jpg
2024-08-31 05:51:47 INFO     resize_download_img.verify_and_resize_image image_path : /home/web/bonnezic.com/album/Goran Kajfes Subtropic Arkestra - Trance Dance.jpg
2024-08-31 05:51:47 INFO     Dimensions verify_and_resize_image : 498x500
2024-08-31 05:51:47 INFO     Image already squared : /home/web/bonnezic.com/album/Goran Kajfes Subtropic Arkestra - Trance Dance.jpg
2024-08-31 05:51:47 INFO     Cover found for /home/zic/ElectroJazz/Goran Kajfes Subtropic Arkestra - Trance Dance.mp3, not adding to no_cover.txt
2024-08-31 05:51:47 INFO     4754/9270 Traitement de /home/zic/ElectroJazz/New Sector Movements - New Goya.mp3 - artist : New Sector Movements title : New Goya album : no title
2024-08-31 05:51:47 INFO     Spotify - Début de la recherche pour l'artiste: New Sector Movements, album: no title
2024-08-31 05:51:47 INFO     Spotify - Requête envoyée : artist:New Sector Movements album:no title
2024-08-31 05:51:47 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b273c01f3589879d7da2c3d45aee
2024-08-31 05:51:47 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b273c01f3589879d7da2c3d45aee
2024-08-31 05:51:47 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b273c01f3589879d7da2c3d45aee
2024-08-31 05:51:47 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b273c01f3589879d7da2c3d45aee
2024-08-31 05:51:47 INFO     download_image url save_directory: https://i.scdn.co/image/ab67616d0000b273c01f3589879d7da2c3d45aee /home/web/bonnezic.com/spotify
2024-08-31 05:51:47 INFO     L'image /home/web/bonnezic.com/spotify/New Sector Movements - New Goya.jpg n'existe pas
2024-08-31 05:51:50 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/New Sector Movements - New Goya.jpg
2024-08-31 05:51:50 INFO     resize_download_img.verify_and_resize_image image_path : /home/web/bonnezic.com/spotify/New Sector Movements - New Goya.jpg
2024-08-31 05:51:50 INFO     Dimensions verify_and_resize_image : 640x640
2024-08-31 05:51:50 INFO     Image already squared : /home/web/bonnezic.com/spotify/New Sector Movements - New Goya.jpg
2024-08-31 05:51:50 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/New Sector Movements - New Goya.jpg
2024-08-31 05:51:51 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:51 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:51 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:51 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 05:51:51 INFO     Cover found for /home/zic/ElectroJazz/New Sector Movements - New Goya.mp3, not adding to no_cover.txt
2024-08-31 05:51:51 INFO     4755/9270 Traitement de /home/zic/ElectroJazz/Meute - The Man With The Red Face.mp3 - artist : MEUTE title : The Man With the Red Face album : Tumult
2024-08-31 05:51:51 INFO     Image extraite depuis /home/zic/ElectroJazz/Meute - The Man With The Red Face.mp3 vers /home/web/bonnezic.com/album/Meute - The Man With The Red Face.jpg
2024-08-31 05:51:51 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Meute - The Man With The Red Face.jpg
2024-08-31 05:51:51 INFO     Start ResizeDownloadImg.verify_and_resize_image img_file_full : /home/web/bonnezic.com/album/Meute - The Man With The Red Face.jpg
2024-08-31 05:51:51 INFO     resize_download_img.verify_and_resize_image image_path : /home/web/bonnezic.com/album/Meute - The Man With The Red Face.jpg
2024-08-31 05:51:51 INFO     Dimensions verify_and_resize_image : 500x500
2024-08-31 05:51:51 INFO     Image already squared : /home/web/bonnezic.com/album/Meute - The Man With The Red Face.jpg
2024-08-31 05:51:51 INFO     Cover found for /home/zic/ElectroJazz/Meute - The Man With The Red Face.mp3, not adding to no_cover.txt
2024-08-31 05:51:51 INFO     4756/9270 Traitement de /home/zic/ElectroJazz/Panache Sweet Jazz Music.mp3 - artist : Panaché title : Sweet Jazz Music album : Disco Heat
2024-08-31 05:51:51 INFO     Image extraite depuis /home/zic/ElectroJazz/Panache Sweet Jazz Music.mp3 vers /home/web/bonnezic.com/album/Panache Sweet Jazz Music.jpg
2024-08-31 05:51:51 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Panache Sweet Jazz Music.jpg
2024-08-31 05:51:51 INFO     Start ResizeDownloadImg.verify_and_resize_image img_file_full : /home/web/bonnezic.com/album/Panache Sweet Jazz Music.jpg
2024-08-31 05:51:51 INFO     resize_download_img.verify_and_resize_image image_path : /home/web/bonnezic.com/album/Panache Sweet Jazz Music.jpg
2024-08-31 05:51:51 INFO     Dimensions verify_and_resize_image : 500x468
